Time Interval 1,Time Interval 2,Time Interval 3,Time Interval 4,Time Interval 5,Time Interval 6,Time Interval 7,Time Interval 8,Time Interval 9,Time Interval 10,Time Interval 11,Time Interval 12,Time Interval 13,Time Interval 14,Time Interval 15,Time Interval 16,Time Interval 17,Time Interval 18,Time Interval 19,Time Interval 20,Time Interval 21,Time Interval 22,Time Interval 23,Time Interval 24,Time Interval 25,Time Interval 26,Time Interval 27,Time Interval 28,Time Interval 29,Time Interval 30,Time Interval 31,Time Interval 32,Time Interval 33,Time Interval 34,Time Interval 35,Time Interval 36,Time Interval 37,Time Interval 38,Time Interval 39,Time Interval 40,Time Interval 41,Time Interval 42,Time Interval 43,Time Interval 44,Time Interval 45,Time Interval 46,Time Interval 47,Time Interval 48,Time Interval 49,Time Interval 50
0.0,0.0,1.5166666666666666,0.0,0.0,3.316666666666667,0.0,0.0,0.0,0.13333333333333333,0.6333333333333333,0.0,0.0,9.166666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.4333333333333333,1.8666666666666667,2.75,1.5666666666666667,2.7333333333333334,2.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,2.65,0.48333333333333334,0.0,2.4166666666666665,0.0,0.0,2.6166666666666667,0.0,0.0,1.25,0.0,0.8666666666666667,0.0,0.0,0.5833333333333334,0.0
3.05,0.7833333333333333,1.0666666666666667,0.0,0.0,2.816666666666667,0.0,12.766666666666667,0.016666666666666666,1.3166666666666667,0.1,5.983333333333333,0.0,4.3,2.25,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.116666666666666,0.0,0.0,0.0,0.4166666666666667,0.35,2.1166666666666667,0.7333333333333333,0.0,0.0,1.3,0.0,0.8166666666666667,0.0,0.0,3.75,1.1166666666666667,0.0,0.0,0.0,0.0
6.966666666666667,0.0,1.8666666666666667,0.0,0.0,7.133333333333334,2.1666666666666665,0.0,10.816666666666666,0.0,6.383333333333334,0.0,3.0833333333333335,17.166666666666668,0.0,0.55,0.0,0.13333333333333333,2.7,0.0,0.35,0.0,0.0,3.1,9.633333333333333,0.0,0.0,12.15,0.0,0.0,7.533333333333333,0.0,0.26666666666666666,0.0,0.0,9.033333333333333,0.0,0.95,0.0,0.0,9.233333333333333,0.0,0.0,7.166666666666667,6.266666666666667,0.0,1.6166666666666667,0.0,2.5166666666666666,0.0
13.216666666666667,4.45,5.466666666666667,1.2333333333333334,0.0,9.8,18.15,0.0,1.1,0.0,0.0,1.15,1.7833333333333334,6.7,2.85,0.0,0.21666666666666667,0.0,2.3833333333333333,0.0,0.0,0.8,0.0,0.0,11.916666666666666,7.633333333333334,0.0,1.9333333333333333,1.1,0.0,0.0,3.316666666666667,0.0,4.083333333333333,6.5,1.1833333333333333,2.683333333333333,0.0,13.533333333333333,2.0166666666666666,3.566666666666667,0.0,12.483333333333333,0.0,0.0,6.183333333333334,0.0,3.9,3.283333333333333,0.0
11.65,0.0,6.566666666666666,0.5833333333333334,0.0,3.033333333333333,0.0,4.2,0.0,1.3,3.6,1.8333333333333333,0.0,0.0,0.11666666666666667,0.8333333333333334,0.0,2.183333333333333,0.0,1.8166666666666667,0.35,0.0,7.233333333333333,6.433333333333334,0.0,2.5833333333333335,2.816666666666667,13.783333333333333,0.48333333333333334,0.0,0.0,0.23333333333333334,0.26666666666666666,0.0,0.0,0.0,2.5,15.466666666666667,0.0,3.1666666666666665,11.0,0.0,0.0,1.4,0.0,4.916666666666667,0.0,3.4166666666666665,0.0,1.2833333333333334
3.5166666666666666,0.0,10.516666666666667,8.466666666666667,0.0,14.316666666666666,0.0,4.416666666666667,6.933333333333334,0.0,1.0166666666666666,0.0,3.6166666666666667,7.466666666666667,0.0,2.6,0.0,3.95,0.0,0.0,0.0,3.9,2.816666666666667,0.7333333333333333,0.0,0.0,15.116666666666667,7.066666666666666,3.2333333333333334,0.0,0.0,4.033333333333333,0.0,10.966666666666667,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166666666666667,7.483333333333333,0.0,0.0,0.0,0.9666666666666667
6.283333333333333,0.0,0.0,0.0,1.8,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,7.2,7.666666666666667,3.1166666666666667,0.0,0.0,0.0,2.816666666666667,0.0,2.4166666666666665,0.0,0.0,1.45,0.2833333333333333,0.0,10.983333333333333,0.0,0.8333333333333334,0.0,2.75,1.1333333333333333,1.4833333333333334,0.0,0.0,4.066666666666666,0.0,0.0,0.4666666666666667,2.8833333333333333,0.0,0.016666666666666666,0.0,0.5166666666666667,0.0,1.95,2.283333333333333,0.0,0.0,17.433333333333334,0.0
3.1,2.033333333333333,0.0,0.65,1.5833333333333333,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,3.6333333333333333,0.0,0.0,0.7166666666666667,0.0,0.0,2.316666666666667,10.166666666666666,0.0,2.033333333333333,0.23333333333333334,7.4,0.0,0.0,2.0166666666666666,0.0,0.38333333333333336,0.0,0.0,4.666666666666667,6.983333333333333,0.9666666666666667,0.0,0.0,12.633333333333333,0.48333333333333334,0.0,0.0,3.4,0.0,0.0,3.316666666666667,1.2666666666666666,0.0,0.0,3.75,1.7833333333333334,0.0,0.0
5.5,0.0,0.0,1.15,0.0,0.0,0.5166666666666667,6.566666666666666,0.8,0.0,0.0,16.433333333333334,0.0,0.0,1.2,0.0,1.3,1.3166666666666667,0.0,1.3166666666666667,0.0,5.466666666666667,12.716666666666667,0.0,4.2,0.55,3.033333333333333,0.0,8.833333333333334,0.016666666666666666,3.183333333333333,0.0,0.0,4.116666666666666,2.7666666666666666,0.0,0.0,0.31666666666666665,1.6333333333333333,0.0,10.333333333333334,0.0,0.0,1.1333333333333333,0.7833333333333333,0.0,4.233333333333333,0.0,0.0,7.766666666666667
9.866666666666667,8.266666666666667,2.7666666666666666,0.0,0.0,2.2333333333333334,0.0,0.0,0.6833333333333333,0.0,0.0,1.6166666666666667,0.0,0.0,2.066666666666667,1.4,5.366666666666666,0.0,0.0,0.0,0.0,0.8833333333333333,0.0,4.416666666666667,2.316666666666667,5.85,0.0,2.533333333333333,9.916666666666666,4.916666666666667,2.8333333333333335,0.0,0.0,11.216666666666667,1.1,0.0,2.7333333333333334,26.966666666666665,4.983333333333333,0.0,4.6,0.0,10.766666666666667,0.0,0.0,1.1333333333333333,3.683333333333333,0.0,0.0,7.816666666666666
2.716666666666667,0.0,11.516666666666667,0.0,8.733333333333333,7.383333333333334,0.0,1.3333333333333333,2.3833333333333333,1.95,0.0,0.1,16.566666666666666,0.0,8.783333333333333,3.85,0.0,0.0,4.133333333333334,0.0,2.183333333333333,0.0,0.0,4.666666666666667,0.0,0.0,6.383333333333334,0.0,4.733333333333333,0.0,5.133333333333334,0.0,0.16666666666666666,0.0,0.0,7.883333333333334,0.0,0.0,5.616666666666666,14.2,0.0,0.0,2.35,1.8333333333333333,0.0,1.6,3.2333333333333334,2.4166666666666665,0.0,4.55
6.2,2.566666666666667,0.0,0.0,4.683333333333334,0.0,9.383333333333333,0.0,10.616666666666667,0.0,7.866666666666666,0.0,0.6666666666666666,0.0,0.0,0.3,0.0,0.0,0.4666666666666667,0.0,0.0,2.8,0.0,6.616666666666666,2.85,0.0,11.516666666666667,8.5,0.0,4.333333333333333,1.95,0.0,12.383333333333333,0.0,2.1333333333333333,0.0,0.8,0.16666666666666666,15.05,22.416666666666668,0.0,0.0,9.333333333333334,0.0,0.0,2.6,0.0,0.0,0.18333333333333332,0.0
6.133333333333334,15.0,0.0,0.0,5.35,4.633333333333334,0.0,8.583333333333334,2.65,0.0,0.0,1.1,0.0,0.0,12.683333333333334,0.0,5.4,4.8,0.0,0.0,15.1,0.0,14.783333333333333,0.0,0.0,0.6833333333333333,0.0,0.2833333333333333,5.183333333333334,1.1333333333333333,0.0,0.9666666666666667,8.433333333333334,0.8666666666666667,0.0,0.5166666666666667,0.0,1.1666666666666667,0.55,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.616666666666666,4.3,0.0,0.0,0.0
7.933333333333334,0.8,2.55,17.95,3.8333333333333335,0.0,0.0,2.3,0.0,0.0,2.75,0.23333333333333334,0.0,0.6333333333333333,0.0,5.15,0.0,2.55,0.0,19.85,0.0,3.45,0.0,0.0,2.4166666666666665,0.9833333333333333,0.0,0.0,4.766666666666667,3.033333333333333,0.0,3.566666666666667,0.0,0.5833333333333334,0.0,4.433333333333334,0.0,0.0,0.0,9.9,0.0,0.0,1.2,0.0,5.516666666666667,9.15,0.7666666666666667,6.516666666666667,1.8666666666666667,0.85
5.6,2.15,0.0,0.0,1.4,1.5666666666666667,0.0,0.0,7.45,0.0,4.016666666666667,0.0,6.266666666666667,4.516666666666667,0.0,2.65,0.0,0.0,2.466666666666667,0.0,0.0,0.1,0.36666666666666664,0.0,0.0,1.5333333333333334,0.0,0.0,0.0,0.0,0.45,1.1166666666666667,0.0,6.4,0.0,4.85,2.283333333333333,0.0,0.0,0.8333333333333334,0.8166666666666667,0.0,0.0,7.6,0.4,0.0,3.5166666666666666,0.0,5.366666666666666,0.0
16.85,0.0,1.35,1.1666666666666667,0.0,0.9666666666666667,0.0,0.0,0.48333333333333334,1.0,0.0,6.9,1.15,0.0,0.0,8.466666666666667,0.1,0.0,2.183333333333333,0.0,6.816666666666666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.0,6.0,0.5666666666666667,0.0,0.0,4.2,0.0,0.11666666666666667,0.0,3.533333333333333,0.0,2.65,0.55,0.0,0.0,1.35,4.05
